row_key	Atlas	dataset_title	pmid	doi	portal_url	citation	paper_figures
hesta|CS19_CS20_CS23_snRNA_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/hesta/spatial.clustering/single-cell.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2_3D_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/hesta/spatial.clustering/3d.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E1S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E1S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E1S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E1S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E1S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E1S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E1S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E1S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E2S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E2S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E2S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E2S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S5_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E2S5.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S6_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E2S6.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S7_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E2S7.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S8_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS12-13_E2S8.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E1S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E1S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E1S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E1S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E1S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E1S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E1S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E1S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S5_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S5.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S6_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S6.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S7_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S7.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S8_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S8.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S9_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S9.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S10_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E2S10.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E3S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E3S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E3S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E3S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E3S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E3S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E3S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS14-15_E3S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S5_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S5.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S6_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S6.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S7_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S7.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S8_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S8.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S9_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S9.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S10_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS17_E1S10.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS18_E1S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS18_E1S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS18_E1S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS18_E1S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS18_E1S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS18_E1S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS18_E1S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS18_E1S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS18_E1S5_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS18_E1S5.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS18_E1S6_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS18_E1S6.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E1S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS19_E1S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E1S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS19_E1S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E1S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS19_E1S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E2S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS19_E2S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E2S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS19_E2S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E2S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS19_E2S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E2S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS19_E2S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E1S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E1S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E1S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E1S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S5_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E1S5.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S6_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E1S6.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S7_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E1S7.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E2S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E2S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E2S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E2S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E2S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E2S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E2S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS20_E2S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E1S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E1S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E1S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E1S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E1S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E1S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S1_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S1.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S2_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S2.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S3_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S3.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S4_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S4.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S5_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S5.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S6_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S6.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S7_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S7.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S8_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S8.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S9_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S9.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS23_E2S10_HESTA.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/stomics/assets/img/bySection/CS23_E2S10.png	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E1S2.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E1S3.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S3.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS12-13_E2S4.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E1S3.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E1S4.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S1.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E2S2.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E3S1.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS14-15_E3S3.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S10.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS17_E1S9.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS18_E1S2.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS18_E1S3.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E1S1.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E1S2.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E2S1.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS19_E2S2.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S6.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E1S7.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
hesta|CS20_E2S2.bin50.substructure.h5ad	hesta	HESTA: Human Embryogenesis Spatiotemporal Transcriptomic Atlas		10.1038/s41586-026-10545-0	https://db.cngb.org/hesta/	HESTA human embryonic spatiotemporal atlas (Stereo-seq)	
